player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Clothie-BloodsailBuccaneers,4/25/20,01:53:15,1587793995-16,[Arcanist Bindings],16799,item:16799::::::::60,Banking,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:11766:1883:::::1965:1490509952:60:::1::::|h[Flameweave Cuffs of Frozen Wrath]|h|r,,2,true,Cloth,Wrist,,Magmadar
Clothie-BloodsailBuccaneers,4/25/20,01:58:30,1587794310-17,[Giantstalker's Boots],16849,item:16849::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Mail,Feet,,Gehennas
Clothie-BloodsailBuccaneers,4/25/20,01:58:34,1587794314-18,[Nightslayer Gloves],16826,item:16826::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Leather,Hands,,Gehennas
Clothie-BloodsailBuccaneers,4/25/20,02:16:10,1587795370-19,[Giantstalker's Helmet],16846,item:16846::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914::::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Mail,Head,,Garr
Clothie-BloodsailBuccaneers,4/25/20,02:33:18,1587796398-24,[Flameguard Gauntlets],19143,item:19143::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Plate,Hands,,Baron Geddon
Clothie-BloodsailBuccaneers,4/25/20,02:47:45,1587797265-25,[Felheart Slippers],16803,item:16803::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Cloth,Feet,,Shazzrah
Clothie-BloodsailBuccaneers,4/25/20,02:47:55,1587797275-26,[Cenarion Gloves],16831,item:16831::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Leather,Hands,,Shazzrah
Clothie-BloodsailBuccaneers,4/25/20,03:06:01,1587798361-27,[Shadowstrike],17074,item:17074::::::::60,Disenchant,1,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:17103:2504:::::::60:::::::|h[Azuresong Mageblade]|h|r,|cffa335ee|Hitem:19310::::::::60:::14::::|h[Tome of the Ice Lord]|h|r,1,true,Polearms,Two-Hand,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,4/25/20,03:17:34,1587799054-29,[Giantstalker's Breastplate],16845,item:16845::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,true,Mail,Chest,,Golemagg the Incinerator
Clothie-BloodsailBuccaneers,4/25/20,03:17:42,1587799062-30,[Robes of Prophecy],16815,item:16815::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,true,Cloth,Chest,,Golemagg the Incinerator
Clothie-BloodsailBuccaneers,4/25/20,23:40:30,1587872430-5,[Netherwind Belt],16818,item:16818::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,1,true,Cloth,Waist,,Vaelastrasz the Corrupt
Clothie-BloodsailBuccaneers,4/26/20,22:39:34,1587955174-0,[Vambraces of Prophecy],16819,item:16819::::::::60,Banking,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:11766:1883:::::1965:1490509952:60:::1::::|h[Flameweave Cuffs of Frozen Wrath]|h|r,,2,true,Cloth,Wrist,,Clothie-BloodsailBuccaneers
Clothie-BloodsailBuccaneers,5/02/20,01:53:24,1588398804-6,[Nightslayer Gloves],16826,item:16826::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Leather,Hands,,Gehennas
Clothie-BloodsailBuccaneers,5/02/20,01:57:29,1588399049-8,[Girdle of Prophecy],16817,item:16817::::::::60,Banking,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,2,true,Cloth,Waist,,Gehennas
Clothie-BloodsailBuccaneers,5/02/20,02:12:32,1588399952-9,[Circlet of Prophecy],16813,item:16813::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914::::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Cloth,Head,,Garr
Clothie-BloodsailBuccaneers,5/02/20,02:40:15,1588401615-14,[Arcanist Gloves],16801,item:16801::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Cloth,Hands,,Shazzrah
Clothie-BloodsailBuccaneers,5/02/20,02:56:10,1588402570-16,[Arcanist Belt],16802,item:16802::::::::60,Banking,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,2,true,Cloth,Waist,,Shazzrah
Clothie-BloodsailBuccaneers,5/02/20,23:17:29,1588475849-1,[Nemesis Bracers],16934,item:16934::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:11766:1883:::::1965:1490509952:60:::1::::|h[Flameweave Cuffs of Frozen Wrath]|h|r,,1,true,Cloth,Wrist,,Razorgore the Untamed
Clothie-BloodsailBuccaneers,5/02/20,23:25:27,1588476327-3,[Netherwind Belt],16818,item:16818::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,1,true,Cloth,Waist,,Vaelastrasz the Corrupt
Clothie-BloodsailBuccaneers,5/03/20,02:30:29,1588487429-21,[Cloak of the Brood Lord],19378,item:19378::::::::60,Mainspec,4,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,1,false,Cloth,Back,,Nefarian
Clothie-BloodsailBuccaneers,5/09/20,01:33:16,1589002396-8,[Nightslayer Pants],16822,item:16822::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16915:2588:::::::60:::::::|h[Netherwind Pants]|h|r,,1,true,Leather,Legs,,Magmadar
Clothie-BloodsailBuccaneers,5/09/20,02:02:18,1589004138-14,[Nightslayer Cover],16821,item:16821::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Leather,Head,,Garr
Clothie-BloodsailBuccaneers,5/09/20,02:15:32,1589004932-18,[Cenarion Spaulders],16836,item:16836::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:11782:2483:::::::60:::1::::|h[Boreal Mantle]|h|r,,1,true,Leather,Shoulder,,Baron Geddon
Clothie-BloodsailBuccaneers,5/09/20,02:23:02,1589005382-20,[Nightslayer Boots],16824,item:16824::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Leather,Feet,,Shazzrah
Clothie-BloodsailBuccaneers,5/09/20,02:24:55,1589005495-21,[Girdle of Prophecy],16817,item:16817::::::::60,Banking,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,2,true,Cloth,Waist,,Shazzrah
Clothie-BloodsailBuccaneers,5/09/20,02:38:52,1589006332-22,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:11782:2483:::::::60:::1::::|h[Boreal Mantle]|h|r,,1,true,Leather,Shoulder,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,5/09/20,02:39:02,1589006342-23,[Shadowstrike],17074,item:17074::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:17103:2504:::::::60:::::::|h[Azuresong Mageblade]|h|r,|cffa335ee|Hitem:19310::::::::60:::14::::|h[Tome of the Ice Lord]|h|r,1,true,Polearms,Two-Hand,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,5/09/20,02:42:34,1589006554-24,[Arcanist Bindings],16799,item:16799::::::::60,Banking,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:11766:1883:::::1965:1490509952:60:::1::::|h[Flameweave Cuffs of Frozen Wrath]|h|r,,2,true,Cloth,Wrist,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,5/09/20,23:34:40,1589081680-3,[Netherwind Belt],16818,item:16818::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,1,true,Cloth,Waist,,Vaelastrasz the Corrupt
Clothie-BloodsailBuccaneers,5/10/20,02:46:39,1589093199-26,[Halo of Transcendence],16921,item:16921::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Cloth,Head,,Onyxia
Clothie-BloodsailBuccaneers,5/10/20,02:46:43,1589093203-27,[Halo of Transcendence],16921,item:16921::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Cloth,Head,,Onyxia
Clothie-BloodsailBuccaneers,5/16/20,00:41:01,1589604061-0,[Bloodfang Hood],16908,item:16908::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Leather,Head,,Onyxia
Clothie-BloodsailBuccaneers,5/16/20,00:41:14,1589604074-1,[Bloodfang Hood],16908,item:16908::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Leather,Head,,Onyxia
Clothie-BloodsailBuccaneers,5/16/20,00:42:41,1589604161-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Autopass,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,AUTOPASS,false,Quest,,,Onyxia
Clothie-BloodsailBuccaneers,5/16/20,01:23:28,1589606608-5,[Cenarion Boots],16829,item:16829::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Leather,Feet,,Lucifron
Clothie-BloodsailBuccaneers,5/16/20,01:46:49,1589608009-12,[Gloves of Prophecy],16812,item:16812::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Cloth,Hands,,Gehennas
Clothie-BloodsailBuccaneers,5/16/20,02:03:19,1589608999-18,[Circlet of Prophecy],16813,item:16813::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Cloth,Head,,Garr
Clothie-BloodsailBuccaneers,5/16/20,02:23:37,1589610217-21,[Cenarion Gloves],16831,item:16831::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16801:930:::::::60:::::::|h[Arcanist Gloves]|h|r,,1,true,Leather,Hands,,Shazzrah
Clothie-BloodsailBuccaneers,5/16/20,02:28:49,1589610529-24,[Cenarion Bracers],16830,item:16830::::::::60,Banking,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11766:1883:::::1965:1490509952:60:::1::::|h[Flameweave Cuffs of Frozen Wrath]|h|r,,2,true,Leather,Wrist,,Shazzrah
Clothie-BloodsailBuccaneers,5/16/20,02:40:23,1589611223-26,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:11782:2483:::::::60:::1::::|h[Boreal Mantle]|h|r,,1,true,Leather,Shoulder,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,5/16/20,02:40:30,1589611230-27,[Giantstalker's Epaulets],16848,item:16848::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:11782:2483:::::::60:::1::::|h[Boreal Mantle]|h|r,,1,true,Mail,Shoulder,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,5/16/20,03:22:31,1589613751-34,[Leggings of Transcendence],16922,item:16922::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16915:2588:::::::60:::::::|h[Netherwind Pants]|h|r,,1,true,Cloth,Legs,,Ragnaros
Clothie-BloodsailBuccaneers,5/16/20,23:19:01,1589685541-2,[Netherwind Bindings],16918,item:16918::::::::60,Minor Upgrade,4,MAGE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:11766:1883:::::1965:1490509952:60:::1::::|h[Flameweave Cuffs of Frozen Wrath]|h|r,,3,false,Cloth,Wrist,very minor,Razorgore the Untamed
Clothie-BloodsailBuccaneers,5/17/20,00:46:45,1589690805-7,[Netherwind Boots],16912,item:16912::::::::60,Offspec,5,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,2,false,Cloth,Feet,,Broodlord Lashlayer
Clothie-BloodsailBuccaneers,5/23/20,00:47:12,1590209232-2,[Nemesis Skullcap],16929,item:16929::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Unknown,9,249,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Cloth,Head,,Clothie-BloodsailBuccaneers
Clothie-BloodsailBuccaneers,5/23/20,01:22:44,1590211364-3,[Felheart Gloves],16805,item:16805::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:22870::::::::60:::14::::|h[Blood Guard's Silk Handwraps]|h|r,,1,true,Cloth,Hands,,Lucifron
Clothie-BloodsailBuccaneers,5/23/20,01:29:05,1590211745-5,[Giantstalker's Leggings],16847,item:16847::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16915:2588:::::::60:::::::|h[Netherwind Pants]|h|r,,1,true,Mail,Legs,,Magmadar
Clothie-BloodsailBuccaneers,5/23/20,01:40:03,1590212403-9,[Nightslayer Bracelets],16825,item:16825::::::::60,Banking,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16918:1883:::::::60:::::::|h[Netherwind Bindings]|h|r,,2,true,Leather,Wrist,,Gehennas
Clothie-BloodsailBuccaneers,5/23/20,02:12:03,1590214323-16,[Boots of Prophecy],16811,item:16811::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Cloth,Feet,,Shazzrah
Clothie-BloodsailBuccaneers,5/23/20,02:19:36,1590214776-18,[Giantstalker's Bracers],16850,item:16850::::::::60,Banking,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16918:1883:::::::60:::::::|h[Netherwind Bindings]|h|r,,2,true,Mail,Wrist,,Shazzrah
Clothie-BloodsailBuccaneers,5/23/20,02:37:27,1590215847-21,[Robes of Prophecy],16815,item:16815::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,true,Cloth,Chest,,Golemagg the Incinerator
Clothie-BloodsailBuccaneers,5/23/20,03:10:13,1590217813-27,[Leggings of Transcendence],16922,item:16922::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16915:2588:::::::60:::::::|h[Netherwind Pants]|h|r,,1,true,Cloth,Legs,,Ragnaros
Clothie-BloodsailBuccaneers,5/23/20,23:28:01,1590290881-2,[Dragonstalker's Bracers],16935,item:16935::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16918:1883:::::::60:::::::|h[Netherwind Bindings]|h|r,,1,true,Mail,Wrist,,Razorgore the Untamed
Clothie-BloodsailBuccaneers,5/24/20,00:00:36,1590292836-7,[Bloodfang Boots],16906,item:16906::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Leather,Feet,,Broodlord Lashlayer
Clothie-BloodsailBuccaneers,5/24/20,00:00:40,1590292840-8,[Bloodfang Boots],16906,item:16906::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19438:851:::::::60:::::::|h[Ringo's Blizzard Boots]|h|r,,1,true,Leather,Feet,,Broodlord Lashlayer
Clothie-BloodsailBuccaneers,5/24/20,01:05:40,1590296740-14,[Nemesis Gloves],16928,item:16928::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:22870::::::::60:::14::::|h[Blood Guard's Silk Handwraps]|h|r,,1,true,Cloth,Hands,,Flamegor
Clothie-BloodsailBuccaneers,5/24/20,01:21:57,1590297717-16,[Bloodfang Spaulders],16832,item:16832::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:23264:2483:::::::60:::14::::|h[Champion's Silk Mantle]|h|r,,1,true,Leather,Shoulder,,Chromaggus
Clothie-BloodsailBuccaneers,5/24/20,01:50:41,1590299441-20,[Netherwind Robes],16916,item:16916::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,true,Cloth,Chest,,Nefarian
Clothie-BloodsailBuccaneers,5/24/20,01:51:24,1590299484-22,[Staff of the Shadow Flame],19356,item:19356::::::::60,Mainspec,3,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17103:2504:::::::60:::::::|h[Azuresong Mageblade]|h|r,|cffa335ee|Hitem:19310::::::::60:::14::::|h[Tome of the Ice Lord]|h|r,1,false,Staves,Two-Hand,,Nefarian
Clothie-BloodsailBuccaneers,5/30/20,00:35:27,1590813327-0,[Bloodfang Hood],16908,item:16908::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,true,Leather,Head,,Onyxia
Clothie-BloodsailBuccaneers,5/30/20,00:35:33,1590813333-1,[Halo of Transcendence],16921,item:16921::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,true,Cloth,Head,,Onyxia
Clothie-BloodsailBuccaneers,5/30/20,01:25:15,1590816315-2,[Cenarion Leggings],16835,item:16835::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16915:2588:::::::60:::::::|h[Netherwind Pants]|h|r,,1,true,Leather,Legs,,Magmadar
Clothie-BloodsailBuccaneers,5/30/20,01:32:59,1590816779-6,[Nightslayer Gloves],16826,item:16826::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,,,1,true,Leather,Hands,,Gehennas
Clothie-BloodsailBuccaneers,5/30/20,01:53:47,1590818027-11,[Arcanist Mantle],16797,item:16797::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Baron Geddon,9,409,40,,,1,true,Cloth,Shoulder,,Baron Geddon
Clothie-BloodsailBuccaneers,5/30/20,02:17:54,1590819474-17,[Cenarion Bracers],16830,item:16830::::::::60,Banking,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:16918:1883:::::::60:::::::|h[Netherwind Bindings]|h|r,,2,true,Leather,Wrist,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,5/30/20,23:47:55,1590896875-6,[Venomous Totem],19342,item:19342::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,,,1,true,Miscellaneous,Trinket,,Broodlord Lashlayer
Clothie-BloodsailBuccaneers,5/31/20,00:01:28,1590897688-10,[Claw of the Black Drake],19365,item:19365::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Firemaw,9,469,40,,,1,true,Fist Weapons,Main Hand,,Firemaw
Clothie-BloodsailBuccaneers,5/31/20,01:15:48,1590902148-17,[Netherwind Mantle],16917,item:16917::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Chromaggus,9,469,40,,,1,true,Cloth,Shoulder,,Chromaggus
Clothie-BloodsailBuccaneers,6/06/20,00:40:20,1591418420-1,[Nemesis Skullcap],16929,item:16929::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,true,Cloth,Head,,Onyxia
Clothie-BloodsailBuccaneers,6/06/20,00:41:23,1591418483-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Offline or RCLootCouncil not installed,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,NOTHING,false,Quest,,,Onyxia
Clothie-BloodsailBuccaneers,6/06/20,01:15:11,1591420511-0,[Cenarion Belt],16828,item:16828::::::::60,Banking,0,MAGE,Molten Core-40 Player,Onyxia,9,409,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,2,true,Leather,Waist,,Clothie-BloodsailBuccaneers
Clothie-BloodsailBuccaneers,6/06/20,01:36:26,1591421786-4,[Pants of Prophecy],16814,item:16814::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16915:2588:::::::60:::::::|h[Netherwind Pants]|h|r,,1,true,Cloth,Legs,,Magmadar
Clothie-BloodsailBuccaneers,6/06/20,01:37:04,1591421824-5,[Deep Earth Spaulders],18829,item:18829::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:23264:2483:::::::60:::14::::|h[Champion's Silk Mantle]|h|r,,1,true,Mail,Shoulder,,Magmadar
Clothie-BloodsailBuccaneers,6/06/20,01:41:48,1591422108-7,[Arcanist Bindings],16799,item:16799::::::::60,Banking,0,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16918:1883:::::::60:::::::|h[Netherwind Bindings]|h|r,,2,true,Cloth,Wrist,,Magmadar
Clothie-BloodsailBuccaneers,6/06/20,01:47:10,1591422430-8,[Nightslayer Gloves],16826,item:16826::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:22870::::::::60:::14::::|h[Blood Guard's Silk Handwraps]|h|r,,1,true,Leather,Hands,,Gehennas
Clothie-BloodsailBuccaneers,6/06/20,02:00:06,1591423206-10,[Giantstalker's Helmet],16846,item:16846::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Mail,Head,,Garr
Clothie-BloodsailBuccaneers,6/06/20,02:00:18,1591423218-11,[Circlet of Prophecy],16813,item:16813::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,true,Cloth,Head,,Garr
Clothie-BloodsailBuccaneers,6/06/20,02:35:17,1591425317-20,[Shadowstrike],17074,item:17074::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:19356:2504:::::::60:::::::|h[Staff of the Shadow Flame]|h|r,,1,true,Polearms,Two-Hand,,Sulfuron Harbinger
Clothie-BloodsailBuccaneers,6/06/20,02:43:43,1591425823-21,[Cenarion Vestments],16833,item:16833::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,true,Leather,Chest,,Golemagg the Incinerator
Clothie-BloodsailBuccaneers,6/06/20,03:01:11,1591426871-26,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:22870::::::::60:::14::::|h[Blood Guard's Silk Handwraps]|h|r,,1,true,Cloth,Hands,,Majordomo Executus
Clothie-BloodsailBuccaneers,6/06/20,23:34:18,1591500858-3,[Rune of Metamorphosis],19340,item:19340::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19339::::::::60:::::::|h[Mind Quickening Gem]|h|r,|cff0070dd|Hitem:12930::::::::60:::1::::|h[Briarwood Reed]|h|r,1,true,Miscellaneous,Trinket,,Vaelastrasz the Corrupt
Clothie-BloodsailBuccaneers,6/06/20,23:34:37,1591500877-4,[Netherwind Belt],16818,item:16818::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,1,true,Cloth,Waist,,Vaelastrasz the Corrupt
Clothie-BloodsailBuccaneers,6/07/20,00:07:19,1591502839-6,[Venomous Totem],19342,item:19342::::::::60,Disenchant,0,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19339::::::::60:::::::|h[Mind Quickening Gem]|h|r,|cff0070dd|Hitem:12930::::::::60:::1::::|h[Briarwood Reed]|h|r,1,true,Miscellaneous,Trinket,,Broodlord Lashlayer
